"sampleID" "gene_id" "experiment" "counts" "exLength" "type" "rnaType" "sumCountsGenomic" "fpkm" "fpkmRatio" "gapdhEquiv" "volume" "actualCount"
"1131" "Live-PL2-F06" "ZNF444" "CRL2097_Run140613" 0 2059 "Live" "Genomic" 2444697 0 45.5873975134883 2199.7177067642 1827.45896316418 0
"1132" "Live-PL2-F06" "GAS6" "CRL2097_Run140613" 412 3888 "Live" "Genomic" 2444697 43.3456899522928 45.5873975134883 2199.7177067642 1827.45896316418 165.725928548974
"1133" "Live-PL2-F06" "TBCB" "CRL2097_Run140613" 5 1469 "Live" "Genomic" 2444697 1.39226905013081 45.5873975134883 2199.7177067642 1827.45896316418 24.1733646542551
"1134" "Live-PL2-F06" "MYC" "CRL2097_Run140613" 13 2363 "Live" "Genomic" 2444697 2.25037342787543 45.5873975134883 2199.7177067642 1827.45896316418 31.6295897431755
"1135" "Live-PL2-F06" "KDM5B" "CRL2097_Run140613" 1153 6356 "Live" "Genomic" 2444697 74.2028146489118 45.5873975134883 2199.7177067642 1827.45896316418 223.930107391602
"1136" "Live-PL2-F06" "RND3" "CRL2097_Run140613" 1829 2948 "Live" "Genomic" 2444697 253.782216835856 45.5873975134883 2199.7177067642 1827.45896316418 445.780635981852
"1137" "Live-PL2-F06" "LMNA" "CRL2097_Run140613" 159 4406 "Live" "Genomic" 2444697 14.7614014665504 45.5873975134883 2199.7177067642 1827.45896316418 90.6691667654215
"1138" "Live-PL2-F06" "ACTN4" "CRL2097_Run140613" 136 3933 "Live" "Genomic" 2444697 14.1445756374948 45.5873975134883 2199.7177067642 1827.45896316418 88.5279503009332
"1139" "Live-PL2-F06" "DNMT1" "CRL2097_Run140613" 409 5359 "Live" "Genomic" 2444697 31.218678222379 45.5873975134883 2199.7177067642 1827.45896316418 137.907321005851
"1140" "Live-PL2-F06" "ICAM1" "CRL2097_Run140613" 0 3239 "Live" "Genomic" 2444697 0 45.5873975134883 2199.7177067642 1827.45896316418 0
"1141" "Live-PL2-F06" "SUPT5H" "CRL2097_Run140613" 334 3838 "Live" "Genomic" 2444697 35.597250670687 45.5873975134883 2199.7177067642 1827.45896316418 148.42348768579
"1142" "Live-PL2-F06" "GAA" "CRL2097_Run140613" 0 3834 "Live" "Genomic" 2444697 0 45.5873975134883 2199.7177067642 1827.45896316418 0
"1143" "Live-PL2-F06" "FUCA1" "CRL2097_Run140613" 0 2109 "Live" "Genomic" 2444697 0 45.5873975134883 2199.7177067642 1827.45896316418 0
"1144" "Live-PL2-F06" "KDM5A" "CRL2097_Run140613" 35 10808 "Live" "Genomic" 2444697 1.32463940067498 45.5873975134883 2199.7177067642 1827.45896316418 23.5087217502957
"1197" "Live-PL2-F10" "SUPT5H" "CRL2097_Run140613" 126 3838 "Live" "Genomic" 2494724 13.1596115439418 39.8576770387319 1923.24288541907 1530.90596677605 78.8621996148429
"1198" "Live-PL2-F10" "KDM5B" "CRL2097_Run140613" 479 6356 "Live" "Genomic" 2494724 30.2084971350725 39.8576770387319 1923.24288541907 1530.90596677605 125.582315862506
"1199" "Live-PL2-F10" "RBM3" "CRL2097_Run140613" 2155 4425 "Live" "Genomic" 2494724 195.214240019142 39.8576770387319 1923.24288541907 1530.90596677605 356.993624954825
"1200" "Live-PL2-F10" "FTL" "CRL2097_Run140613" 17476 867 "Live" "Genomic" 2494724 8079.796700997 39.8576770387319 1923.24288541907 1530.90596677605 2870.4788166777
"1201" "Live-PL2-F10" "KDM5A" "CRL2097_Run140613" 120 10808 "Live" "Genomic" 2494724 4.45054713489554 39.8576770387319 1923.24288541907 1530.90596677605 42.9785744886282
"1202" "Live-PL2-F10" "ACTA2" "CRL2097_Run140613" 7914 1841 "Live" "Genomic" 2494724 1723.13677945088 39.8576770387319 1923.24288541907 1530.90596677605 1208.4180371643
"1203" "Live-PL2-F10" "ZNF444" "CRL2097_Run140613" 22 2059 "Live" "Genomic" 2494724 4.28295813318327 39.8576770387319 1923.24288541907 1530.90596677605 42.0647908818624
"1204" "Live-PL2-F10" "RND3" "CRL2097_Run140613" 7089 2948 "Live" "Genomic" 2494724 963.906684569422 39.8576770387319 1923.24288541907 1530.90596677605 872.897621176476
"1205" "Live-PL2-F10" "ACTN4" "CRL2097_Run140613" 174 3933 "Live" "Genomic" 2494724 17.7338404472995 39.8576770387319 1923.24288541907 1530.90596677605 93.1985592380013
"1206" "Live-PL2-F10" "TBCB" "CRL2097_Run140613" 189 1469 "Live" "Genomic" 2494724 51.57241910039 39.8576770387319 1923.24288541907 1530.90596677605 169.428487139802
"1207" "Live-PL2-F10" "MYC" "CRL2097_Run140613" 376 2363 "Live" "Genomic" 2494724 63.7825118181887 39.8576770387319 1923.24288541907 1530.90596677605 190.834188094127
"1208" "Live-PL2-F10" "LMNA" "CRL2097_Run140613" 1233 4406 "Live" "Genomic" 2494724 112.175000121164 39.8576770387319 1923.24288541907 1530.90596677605 261.782265339435
"1209" "Live-PL2-F10" "FUCA1" "CRL2097_Run140613" 90 2109 "Live" "Genomic" 2494724 17.105801363425 39.8576770387319 1923.24288541907 1530.90596677605 91.3359052995239
"1210" "Live-PL2-F10" "ICAM1" "CRL2097_Run140613" 650 3239 "Live" "Genomic" 2494724 80.4414524340541 39.8576770387319 1923.24288541907 1530.90596677605 217.311047091167
"1211" "Live-PL2-F10" "PABPC1" "CRL2097_Run140613" 1675 2845 "Live" "Genomic" 2494724 235.998930878348 39.8576770387319 1923.24288541907 1530.90596677605 397.004372704384
"1212" "Live-PL2-F10" "GAPDH" "CRL2097_Run140613" 14926 1883 "Live" "Genomic" 2494724 3177.39064221611 39.8576770387319 1923.24288541907 1530.90596677605 1702.20059780858
"1213" "Live-PL2-F10" "LUM" "CRL2097_Run140613" 7631 2113 "Live" "Genomic" 2494724 1447.63625577567 39.8576770387319 1923.24288541907 1530.90596677605 1096.11242561973
"1214" "Live-PL2-F10" "BABAM1" "CRL2097_Run140613" 441 1489 "Live" "Genomic" 2494724 118.719316232216 39.8576770387319 1923.24288541907 1530.90596677605 270.226475886632
"1215" "Live-PL2-F10" "DNMT1" "CRL2097_Run140613" 78 5359 "Live" "Genomic" 2494724 5.83429440792464 39.8576770387319 1923.24288541907 1530.90596677605 50.0129015037204
"1216" "Live-PL2-F10" "EEF2" "CRL2097_Run140613" 648 3143 "Live" "Genomic" 2494724 82.643389291548 39.8576770387319 1923.24288541907 1530.90596677605 220.621796400556
"1217" "Live-PL2-F10" "UBC" "CRL2097_Run140613" 862 2583 "Live" "Genomic" 2494724 133.770501290701 39.8576770387319 1923.24288541907 1530.90596677605 288.903274383085
"1218" "Live-PL2-F10" "GAS6" "CRL2097_Run140613" 123 3888 "Live" "Genomic" 2494724 12.6810831455246 39.8576770387319 1923.24288541907 1530.90596677605 77.2435018049428
"1219" "Live-PL2-F10" "SLC1A5" "CRL2097_Run140613" 614 3196 "Live" "Genomic" 2494724 77.0085764717509 39.8576770387319 1923.24288541907 1530.90596677605 212.068845491339
"1220" "Live-PL2-F10" "USF2" "CRL2097_Run140613" 0 1699 "Live" "Genomic" 2494724 0 39.8576770387319 1923.24288541907 1530.90596677605 0
"1221" "Live-PL2-F10" "IER2" "CRL2097_Run140613" 34 2044 "Live" "Genomic" 2494724 6.66769184912889 39.8576770387319 1923.24288541907 1530.90596677605 53.8950641181194
"1222" "Live-PL2-F10" "GAA" "CRL2097_Run140613" 0 3834 "Live" "Genomic" 2494724 0 39.8576770387319 1923.24288541907 1530.90596677605 0
"1223" "Live-PL2-F11" "RBM3" "CRL2097_Run140613" 933 4425 "Live" "Genomic" 2982831 70.6870277354361 64.2369467110041 3099.60991010412 2792.70320503904 264.058898708594
"1224" "Live-PL2-F11" "ACTN4" "CRL2097_Run140613" 637 3933 "Live" "Genomic" 2982831 54.2983756739882 64.2369467110041 3099.60991010412 2792.70320503904 227.8047664175
"1225" "Live-PL2-F11" "TBCB" "CRL2097_Run140613" 230 1469 "Live" "Genomic" 2982831 52.4900990442274 64.2369467110041 3099.60991010412 2792.70320503904 223.52546568507
"1226" "Live-PL2-F11" "MYC" "CRL2097_Run140613" 113 2363 "Live" "Genomic" 2982831 16.0319398168221 64.2369467110041 3099.60991010412 2792.70320503904 115.060985665195
"1227" "Live-PL2-F11" "SUPT5H" "CRL2097_Run140613" 212 3838 "Live" "Genomic" 2982831 18.5183480584834 64.2369467110041 3099.60991010412 2792.70320503904 124.734559162959
"1228" "Live-PL2-F11" "RND3" "CRL2097_Run140613" 1943 2948 "Live" "Genomic" 2982831 220.96153254774 64.2369467110041 3099.60991010412 2792.70320503904 499.84772564063
"1229" "Live-PL2-F11" "DNMT1" "CRL2097_Run140613" 557 5359 "Live" "Genomic" 2982831 34.8451862460188 64.2369467110041 3099.60991010412 2792.70320503904 177.705827648171
"1230" "Live-PL2-F11" "BABAM1" "CRL2097_Run140613" 116 1489 "Live" "Genomic" 2982831 26.1176828263279 64.2369467110041 3099.60991010412 2792.70320503904 151.216019452982
"1231" "Live-PL2-F11" "GAA" "CRL2097_Run140613" 0 3834 "Live" "Genomic" 2982831 0 64.2369467110041 3099.60991010412 2792.70320503904 0
"1232" "Live-PL2-F11" "PABPC1" "CRL2097_Run140613" 1807 2845 "Live" "Genomic" 2982831 212.935089143758 64.2369467110041 3099.60991010412 2792.70320503904 489.598933736372
"1233" "Live-PL2-F11" "GAS6" "CRL2097_Run140613" 321 3888 "Live" "Genomic" 2982831 27.6789829511165 64.2369467110041 3099.60991010412 2792.70320503904 156.212548173682
"1234" "Live-PL2-F11" "KDM5A" "CRL2097_Run140613" 786 10808 "Live" "Genomic" 2982831 24.3808342531428 64.2369467110041 3099.60991010412 2792.70320503904 145.500546968623
"1235" "Live-PL2-F11" "IER2" "CRL2097_Run140613" 13 2044 "Live" "Genomic" 2982831 2.13222883827025 64.2369467110041 3099.60991010412 2792.70320503904 37.185330714748
"1236" "Live-PL2-F11" "FUCA1" "CRL2097_Run140613" 0 2109 "Live" "Genomic" 2982831 0 64.2369467110041 3099.60991010412 2792.70320503904 0
"1237" "Live-PL2-F11" "KDM5B" "CRL2097_Run140613" 68 6356 "Live" "Genomic" 2982831 3.58671092957422 64.2369467110041 3099.60991010412 2792.70320503904 49.7544335058133
"1238" "Live-PL2-F11" "UBC" "CRL2097_Run140613" 970 2583 "Live" "Genomic" 2982831 125.897956254256 64.2369467110041 3099.60991010412 2792.70320503904 364.800656368064
"1239" "Live-PL2-F11" "ICAM1" "CRL2097_Run140613" 9 3239 "Live" "Genomic" 2982831 0.931543014435119 64.2369467110041 3099.60991010412 2792.70320503904 23.3891696543055
"1240" "Live-PL2-F11" "GAPDH" "CRL2097_Run140613" 12281 1883 "Live" "Genomic" 2982831 2186.52659134593 64.2369467110041 3099.60991010412 2792.70320503904 1803.77404355367
"1241" "Live-PL2-F11" "SLC1A5" "CRL2097_Run140613" 643 3196 "Live" "Genomic" 2982831 67.4490060726843 64.2369467110041 3099.60991010412 2792.70320503904 257.21656786958
"1242" "Live-PL2-F11" "ZNF444" "CRL2097_Run140613" 0 2059 "Live" "Genomic" 2982831 0 64.2369467110041 3099.60991010412 2792.70320503904 0
"1243" "Live-PL2-F11" "EEF2" "CRL2097_Run140613" 276 3143 "Live" "Genomic" 2982831 29.4398811947706 64.2369467110041 3099.60991010412 2792.70320503904 161.701228402936
"1244" "Live-PL2-F11" "LMNA" "CRL2097_Run140613" 582 4406 "Live" "Genomic" 2982831 44.2843060832606 64.2369467110041 3099.60991010412 2792.70320503904 203.231520264699
"1245" "Live-PL2-F11" "LUM" "CRL2097_Run140613" 2014 2113 "Live" "Genomic" 2982831 319.544481098137 64.2369467110041 3099.60991010412 2792.70320503904 614.528006946502
"1246" "Live-PL2-F11" "ACTA2" "CRL2097_Run140613" 92 1841 "Live" "Genomic" 2982831 16.7534938611559 64.2369467110041 3099.60991010412 2792.70320503904 117.932354506361
"1247" "Live-PL2-F11" "USF2" "CRL2097_Run140613" 0 1699 "Live" "Genomic" 2982831 0 64.2369467110041 3099.60991010412 2792.70320503904 0
"1248" "Live-PL2-F11" "FTL" "CRL2097_Run140613" 7580 867 "Live" "Genomic" 2982831 2931.03807562035 64.2369467110041 3099.60991010412 2792.70320503904 2125.38974610637
"1249" "Live-PL2-G02" "ACTN4" "CRL2097_Run140613" 273 3933 "Live" "Genomic" 2583408 26.868640992831 64.6215034058199 3118.16583163026 2812.60669607864 154.149491543369
"1250" "Live-PL2-G02" "GAA" "CRL2097_Run140613" 3 3834 "Live" "Genomic" 2583408 0.302883870243697 64.6215034058199 3118.16583163026 2812.60669607864 12.5105565817078
"1251" "Live-PL2-G02" "FTL" "CRL2097_Run140613" 42922 867 "Live" "Genomic" 2583408 19163.1920757217 64.6215034058199 3118.16583163026 2812.60669607864 6101.7897883481
"1252" "Live-PL2-G02" "EEF2" "CRL2097_Run140613" 518 3143 "Live" "Genomic" 2583408 63.7958427097704 64.6215034058199 3118.16583163026 2812.60669607864 250.155561901163
"1253" "Live-PL2-G02" "GAPDH" "CRL2097_Run140613" 12127 1883 "Live" "Genomic" 2583408 2492.92984784977 64.6215034058199 3118.16583163026 2812.60669607864 1947.70273759827
"1254" "Live-PL2-G02" "RBM3" "CRL2097_Run140613" 1729 4425 "Live" "Genomic" 2583408 151.247678754899 64.6215034058199 3118.16583163026 2812.60669607864 405.615092658581
"1255" "Live-PL2-G02" "ZNF444" "CRL2097_Run140613" 0 2059 "Live" "Genomic" 2583408 0 64.6215034058199 3118.16583163026 2812.60669607864 0
"1256" "Live-PL2-G02" "DNMT1" "CRL2097_Run140613" 14 5359 "Live" "Genomic" 2583408 1.01123310438519 64.6215034058199 3118.16583163026 2812.60669607864 24.5711580525237
"1257" "Live-PL2-G02" "IER2" "CRL2097_Run140613" 8 2044 "Live" "Genomic" 2583408 1.5150120789489 64.6215034058199 3118.16583163026 2812.60669607864 30.8123004628888
"1258" "Live-PL2-G02" "LMNA" "CRL2097_Run140613" 333 4406 "Live" "Genomic" 2583408 29.2554471618455 64.6215034058199 3118.16583163026 2812.60669607864 161.672640664065
"1259" "Live-PL2-G02" "SUPT5H" "CRL2097_Run140613" 190 3838 "Live" "Genomic" 2583408 19.1626527807646 64.6215034058199 3118.16583163026 2812.60669607864 127.571757575705
"1260" "Live-PL2-G02" "GAS6" "CRL2097_Run140613" 238 3888 "Live" "Genomic" 2583408 23.6950538860092 64.6215034058199 3118.16583163026 2812.60669607864 143.674055496724
"1261" "Live-PL2-G02" "UBC" "CRL2097_Run140613" 991 2583 "Live" "Genomic" 2583408 148.510188113009 64.6215034058199 3118.16583163026 2812.60669607864 401.488146247734
"1262" "Live-PL2-G02" "SLC1A5" "CRL2097_Run140613" 130 3196 "Live" "Genomic" 2583408 15.7450332297521 64.6215034058199 3118.16583163026 2812.60669607864 114.284791544839
"1263" "Live-PL2-G02" "LUM" "CRL2097_Run140613" 10310 2113 "Live" "Genomic" 2583408 1888.71386343 64.6215034058199 3118.16583163026 2812.60669607864 1667.36360451911
"1264" "Live-PL2-G02" "TBCB" "CRL2097_Run140613" 114 1469 "Live" "Genomic" 2583408 30.0393171024811 64.6215034058199 3118.16583163026 2812.60669607864 164.083920432956
"1265" "Live-PL2-G02" "FUCA1" "CRL2097_Run140613" 0 2109 "Live" "Genomic" 2583408 0 64.6215034058199 3118.16583163026 2812.60669607864 0
"1266" "Live-PL2-G02" "ICAM1" "CRL2097_Run140613" 1 3239 "Live" "Genomic" 2583408 0.119507745035951 64.6215034058199 3118.16583163026 2812.60669607864 7.43266782521379
"1267" "Live-PL2-G02" "ACTA2" "CRL2097_Run140613" 250 1841 "Live" "Genomic" 2583408 52.5645825871055 64.6215034058199 3118.16583163026 2812.60669607864 224.451835105294
"1268" "Live-PL2-G02" "MYC" "CRL2097_Run140613" 162 2363 "Live" "Genomic" 2583408 26.5373952432391 64.6215034058199 3118.16583163026 2812.60669607864 153.082552277574
"1269" "Live-PL2-G02" "KDM5B" "CRL2097_Run140613" 459 6356 "Live" "Genomic" 2583408 27.9534745205622 64.6215034058199 3118.16583163026 2812.60669607864 157.603844708461
"1270" "Live-PL2-G02" "RND3" "CRL2097_Run140613" 1672 2948 "Live" "Genomic" 2583408 219.541078724103 64.6215034058199 3118.16583163026 2812.60669607864 499.71324741501
"1271" "Live-PL2-G02" "PABPC1" "CRL2097_Run140613" 1706 2845 "Live" "Genomic" 2583408 232.115293500346 64.6215034058199 3118.16583163026 2812.60669607864 515.541545806835
"1272" "Live-PL2-G02" "BABAM1" "CRL2097_Run140613" 22 1489 "Live" "Genomic" 2583408 5.7191960347695 64.6215034058199 3118.16583163026 2812.60669607864 64.8246548503964
"1273" "Live-PL2-G02" "KDM5A" "CRL2097_Run140613" 1010 10808 "Live" "Genomic" 2583408 36.1728758357845 64.6215034058199 3118.16583163026 2812.60669607864 182.07315314807
"1274" "Live-PL2-G02" "USF2" "CRL2097_Run140613" 1 1699 "Live" "Genomic" 2583408 0.227831422113858 64.6215034058199 3118.16583163026 2812.60669607864 10.6668982964485
"1275" "Live-PL2-G04" "FUCA1" "CRL2097_Run140613" 5 2109 "Live" "Genomic" 1634298 1.4506484401719 57.4862139964429 2773.86843119081 2443.30570421181 28.1655032637067
"1276" "Live-PL2-G04" "BABAM1" "CRL2097_Run140613" 192 1489 "Live" "Genomic" 1634298 78.8996872507625 57.4862139964429 2773.86843119081 2443.30570421181 263.893630958634
"1277" "Live-PL2-G04" "RBM3" "CRL2097_Run140613" 780 4425 "Live" "Genomic" 1634298 107.8574326351 57.4862139964429 2773.86843119081 2443.30570421181 314.375743849197
"1278" "Live-PL2-G04" "SLC1A5" "CRL2097_Run140613" 200 3196 "Live" "Genomic" 1634298 38.2905827324473 57.4862139964429 2773.86843119081 2443.30570421181 176.047591970721
"1279" "Live-PL2-G04" "LUM" "CRL2097_Run140613" 620 2113 "Live" "Genomic" 1634298 179.539885224796 57.4862139964429 2773.86843119081 2443.30570421181 418.177515229435
"1280" "Live-PL2-G04" "DNMT1" "CRL2097_Run140613" 127 5359 "Live" "Genomic" 1634298 14.5006915529376 57.4862139964429 2773.86843119081 2443.30570421181 102.216031387583
"1281" "Live-PL2-G04" "ACTA2" "CRL2097_Run140613" 34 1841 "Live" "Genomic" 1634298 11.300401635086 57.4862139964429 2773.86843119081 2443.30570421181 88.8965458206401
"1282" "Live-PL2-G04" "FTL" "CRL2097_Run140613" 45724 867 "Live" "Genomic" 1634298 32269.6213444493 57.4862139964429 2773.86843119081 2443.30570421181 7651.14691907743
"1283" "Live-PL2-G04" "ICAM1" "CRL2097_Run140613" 0 3239 "Live" "Genomic" 1634298 0 57.4862139964429 2773.86843119081 2443.30570421181 0
"1284" "Live-PL2-G04" "KDM5A" "CRL2097_Run140613" 558 10808 "Live" "Genomic" 1634298 31.5905810262764 57.4862139964429 2773.86843119081 2443.30570421181 158.073589399314
"1285" "Live-PL2-G04" "GAA" "CRL2097_Run140613" 0 3834 "Live" "Genomic" 1634298 0 57.4862139964429 2773.86843119081 2443.30570421181 0
"1286" "Live-PL2-G04" "ZNF444" "CRL2097_Run140613" 1 2059 "Live" "Genomic" 1634298 0.297175090852116 57.4862139964429 2773.86843119081 2443.30570421181 11.5930964496251
"1287" "Live-PL2-G04" "MYC" "CRL2097_Run140613" 12 2363 "Live" "Genomic" 1634298 3.10732210951083 57.4862139964429 2773.86843119081 2443.30570421181 43.1464901259777
"1288" "Live-PL2-G04" "GAPDH" "CRL2097_Run140613" 15461 1883 "Live" "Genomic" 1634298 5024.07380776917 57.4862139964429 2773.86843119081 2443.30570421181 2700.69306537606
"1289" "Live-PL2-G04" "TBCB" "CRL2097_Run140613" 167 1469 "Live" "Genomic" 1634298 69.5606170965097 57.4862139964429 2773.86843119081 2443.30570421181 245.921113313751
"1290" "Live-PL2-G04" "SUPT5H" "CRL2097_Run140613" 51 3838 "Live" "Genomic" 1634298 8.13081269288428 57.4862139964429 2773.86843119081 2443.30570421181 73.9335947656869
"1291" "Live-PL2-G04" "KDM5B" "CRL2097_Run140613" 38 6356 "Live" "Genomic" 1634298 3.65820853657194 57.4862139964429 2773.86843119081 2443.30570421181 47.2750840206693
"1292" "Live-PL2-G04" "GAS6" "CRL2097_Run140613" 18 3888 "Live" "Genomic" 1634298 2.83279403733568 57.4862139964429 2773.86843119081 2443.30570421181 40.9688365467295
"1293" "Live-PL2-G04" "USF2" "CRL2097_Run140613" 19 1699 "Live" "Genomic" 1634298 6.8427232073135 57.4862139964429 2773.86843119081 2443.30570421181 67.1278327187888
"1294" "Live-PL2-G04" "PABPC1" "CRL2097_Run140613" 628 2845 "Live" "Genomic" 1634298 135.066026564679 57.4862139964429 2773.86843119081 2443.30570421181 356.573374395768
"1295" "Live-PL2-G04" "RND3" "CRL2097_Run140613" 14331 2948 "Live" "Genomic" 1634298 2974.5259875836 57.4862139964429 2773.86843119081 2443.30570421181 2013.82111902829
"1296" "Live-PL2-G04" "IER2" "CRL2097_Run140613" 34 2044 "Live" "Genomic" 1634298 10.1781014726973 57.4862139964429 2773.86843119081 2443.30570421181 83.8398155200817
"1297" "Live-PL2-G04" "UBC" "CRL2097_Run140613" 1077 2583 "Live" "Genomic" 1634298 255.129129885201 57.4862139964429 2773.86843119081 2443.30570421181 509.097196959442
"1298" "Live-PL2-G04" "EEF2" "CRL2097_Run140613" 273 3143 "Live" "Genomic" 1634298 53.1480110701911 57.4862139964429 2773.86843119081 2443.30570421181 211.522648639516
"1299" "Live-PL2-G04" "LMNA" "CRL2097_Run140613" 449 4406 "Live" "Genomic" 1634298 62.3549017060744 57.4862139964429 2773.86843119081 2443.30570421181 231.315453611084
"1300" "Live-PL2-G04" "ACTN4" "CRL2097_Run140613" 149 3933 "Live" "Genomic" 1634298 23.1809415961382 57.4862139964429 2773.86843119081 2443.30570421181 132.921147007918
"1301" "Live-PL2-G06" "SUPT5H" "CRL2097_Run140613" 46 3838 "Live" "Genomic" 3505026 3.41949219983604 67.3611883958298 3250.36319125575 2954.40450218917 49.7473840300027
"1302" "Live-PL2-G06" "RND3" "CRL2097_Run140613" 10121 2948 "Live" "Genomic" 3505026 979.500589702131 67.3611883958298 3250.36319125575 2954.40450218917 1181.58584662717
"1303" "Live-PL2-G06" "ACTN4" "CRL2097_Run140613" 396 3933 "Live" "Genomic" 3505026 28.726320105995 67.3611883958298 3250.36319125575 2954.40450218917 163.79280959744
"1304" "Live-PL2-G06" "GAS6" "CRL2097_Run140613" 30 3888 "Live" "Genomic" 3505026 2.20142429263465 67.3611883958298 3250.36319125575 2954.40450218917 38.8763277514497
"1305" "Live-PL2-G06" "ACTA2" "CRL2097_Run140613" 1327 1841 "Live" "Genomic" 3505026 205.648663067829 67.3611883958298 3250.36319125575 2954.40450218917 493.085088723159
"1306" "Live-PL2-G06" "LMNA" "CRL2097_Run140613" 714 4406 "Live" "Genomic" 3505026 46.2341071412555 67.3611883958298 3250.36319125575 2954.40450218917 213.804118909456
"1307" "Live-PL2-G06" "LUM" "CRL2097_Run140613" 6042 2113 "Live" "Genomic" 3505026 815.811794918302 67.3611883958298 3250.36319125575 2954.40450218917 1066.59879108483
"1308" "Live-PL2-G06" "EEF2" "CRL2097_Run140613" 1032 3143 "Live" "Genomic" 3505026 93.6793939395052 67.3611883958298 3250.36319125575 2954.40450218917 317.487528933921
"1309" "Live-PL2-G06" "ICAM1" "CRL2097_Run140613" 0 3239 "Live" "Genomic" 3505026 0 67.3611883958298 3250.36319125575 2954.40450218917 0
"1310" "Live-PL2-G06" "FTL" "CRL2097_Run140613" 14349 867 "Live" "Genomic" 3505026 4721.84029744162 67.3611883958298 3250.36319125575 2954.40450218917 2850.59630970319
"1311" "Live-PL2-G06" "DNMT1" "CRL2097_Run140613" 593 5359 "Live" "Genomic" 3505026 31.5703715015846 67.3611883958298 3250.36319125575 2954.40450218917 172.683366304865
"1312" "Live-PL2-G06" "SLC1A5" "CRL2097_Run140613" 655 3196 "Live" "Genomic" 3505026 58.4713721380382 67.3611883958298 3250.36319125575 2954.40450218917 243.845633168571
"1313" "Live-PL2-G06" "UBC" "CRL2097_Run140613" 1390 2583 "Live" "Genomic" 3505026 153.53208585845 67.3611883958298 3250.36319125575 2954.40450218917 418.654498976021
"1314" "Live-PL2-G06" "GAPDH" "CRL2097_Run140613" 22718 1883 "Live" "Genomic" 3505026 3442.14000933488 67.3611883958298 3250.36319125575 2954.40450218917 2388.20327234749
"1315" "Live-PL2-G06" "USF2" "CRL2097_Run140613" 1 1699 "Live" "Genomic" 3505026 0.167925007843114 67.3611883958298 3250.36319125575 2954.40450218917 9.20341582878604
"1316" "Live-PL2-G06" "MYC" "CRL2097_Run140613" 479 2363 "Live" "Genomic" 3505026 57.833642745616 67.3611883958298 3250.36319125575 2954.40450218917 242.352962229975
"1317" "Live-PL2-G06" "BABAM1" "CRL2097_Run140613" 125 1489 "Live" "Genomic" 3505026 23.9510231972339 67.3611883958298 3250.36319125575 2954.40450218917 147.940648995128
"1318" "Live-PL2-G06" "KDM5B" "CRL2097_Run140613" 522 6356 "Live" "Genomic" 3505026 23.4312452967094 67.3611883958298 3250.36319125575 2954.40450218917 146.134383970072
"1319" "Live-PL2-G06" "KDM5A" "CRL2097_Run140613" 957 10808 "Live" "Genomic" 3505026 25.2624436553901 67.3611883958298 3250.36319125575 2954.40450218917 152.422785115385
"1320" "Live-PL2-G06" "FUCA1" "CRL2097_Run140613" 13 2109 "Live" "Genomic" 3505026 1.7586342571033 67.3611883958298 3250.36319125575 2954.40450218917 34.2830392384213
"1321" "Live-PL2-G06" "GAA" "CRL2097_Run140613" 0 3834 "Live" "Genomic" 3505026 0 67.3611883958298 3250.36319125575 2954.40450218917 0
"1322" "Live-PL2-G06" "TBCB" "CRL2097_Run140613" 66 1469 "Live" "Genomic" 3505026 12.8183137028453 67.3611883958298 3250.36319125575 2954.40450218917 104.250672520376
"1323" "Live-PL2-G06" "ZNF444" "CRL2097_Run140613" 3 2059 "Live" "Genomic" 3505026 0.415693912081763 67.3611883958298 3250.36319125575 2954.40450218917 15.288250016701
"1324" "Live-PL2-G06" "PABPC1" "CRL2097_Run140613" 2089 2845 "Live" "Genomic" 3505026 209.490785592923 67.3611883958298 3250.36319125575 2954.40450218917 498.222015017981
"1325" "Live-PL2-G06" "IER2" "CRL2097_Run140613" 25 2044 "Live" "Genomic" 3505026 3.4895375284424 67.3611883958298 3250.36319125575 2954.40450218917 50.3153917970941
"1326" "Live-PL2-G06" "RBM3" "CRL2097_Run140613" 1296 4425 "Live" "Genomic" 3505026 83.560394682437 67.3611883958298 3250.36319125575 2954.40450218917 297.804525613821
"1405" "Live-PL2-G10" "BABAM1" "CRL2097_Run140613" 116 1489 "Live" "Genomic" 2419187 32.202816062809 45.0113598563827 2171.92230050695 1797.64499684598 139.329235015753
"1406" "Live-PL2-G10" "PABPC1" "CRL2097_Run140613" 1852 2845 "Live" "Genomic" 2419187 269.084865322258 45.0113598563827 2171.92230050695 1797.64499684598 457.368463617643
"1407" "Live-PL2-G10" "ACTN4" "CRL2097_Run140613" 358 3933 "Live" "Genomic" 2419187 37.6261376681683 45.0113598563827 2171.92230050695 1797.64499684598 152.015909244989
"1408" "Live-PL2-G10" "DNMT1" "CRL2097_Run140613" 656 5359 "Live" "Genomic" 2419187 50.6000146146264 45.0113598563827 2171.92230050695 1797.64499684598 179.442850276186
"1409" "Live-PL2-G10" "KDM5A" "CRL2097_Run140613" 61 10808 "Live" "Genomic" 2419187 2.33300171980595 45.0113598563827 2171.92230050695 1797.64499684598 32.0456953774675
"1410" "Live-PL2-G10" "TBCB" "CRL2097_Run140613" 146 1469 "Live" "Genomic" 2419187 41.0829499023397 45.0113598563827 2171.92230050695 1797.64499684598 159.684028432507
