cellType	gene	date	cellNumber	variable	value
CRL2097	FUCA1	130429	25	cellCycleStage	G2
CRL2097	FUCA1	130429	25	totalRNA	2
CRL2097	FUCA1	130429	25	nucRNA	0
CRL2097	FUCA1	130429	25	cytoRNA	2
CRL2097	FUCA1	130429	25	totalGAPDH	2565
CRL2097	FUCA1	130429	25	nucGAPDH	128
CRL2097	FUCA1	130429	25	cytoGAPDH	2437
CRL2097	FUCA1	130429	25	nucArea	278.359375
CRL2097	FUCA1	130429	25	numTxnSites	0
CRL2097	FUCA1	130429	25	avgIntron	NaN
CRL2097	FUCA1	130429	25	avgExon	NaN
CRL2097	FUCA1	130429	25	numRnaPerTxnSiteAvgExon	NaN
CRL2097	FUCA1	130429	26	volume	2625.817318
CRL2097	FUCA1	130429	26	area	3531.109375
CRL2097	FUCA1	130429	26	numCyclin	84
CRL2097	FUCA1	130429	26	cellCycleStage	G1
CRL2097	FUCA1	130429	26	totalRNA	5
CRL2097	FUCA1	130429	26	nucRNA	1
CRL2097	FUCA1	130429	26	cytoRNA	4
CRL2097	FUCA1	130429	26	totalGAPDH	3271
CRL2097	FUCA1	130429	26	nucGAPDH	169
CRL2097	FUCA1	130429	26	cytoGAPDH	3102
CRL2097	FUCA1	130429	26	nucArea	232.359375
CRL2097	FUCA1	130429	26	numTxnSites	0
CRL2097	FUCA1	130429	26	avgIntron	NaN
CRL2097	FUCA1	130429	26	avgExon	NaN
CRL2097	FUCA1	130429	26	numRnaPerTxnSiteAvgExon	NaN
CRL2097	ACTA2	130430	1	volume	1321.317507
CRL2097	ACTA2	130430	1	area	1342.421875
CRL2097	ACTA2	130430	1	numCyclin	25
CRL2097	ACTA2	130430	1	cellCycleStage	G1
CRL2097	ACTA2	130430	1	totalRNA	1088
CRL2097	ACTA2	130430	1	nucRNA	80
CRL2097	ACTA2	130430	1	cytoRNA	1008
CRL2097	ACTA2	130430	1	totalGAPDH	1951
CRL2097	ACTA2	130430	1	nucGAPDH	142
CRL2097	ACTA2	130430	1	cytoGAPDH	1809
CRL2097	ACTA2	130430	1	nucArea	162.078125
CRL2097	ACTA2	130430	1	numTxnSites	2
CRL2097	ACTA2	130430	1	avgIntron	8888.148980
CRL2097	ACTA2	130430	1	avgExon	625.351883
CRL2097	ACTA2	130430	1	numRnaPerTxnSiteAvgExon	0.957107
CRL2097	ACTA2	130430	2	volume	1994.140274
CRL2097	ACTA2	130430	2	area	3057.812500
CRL2097	ACTA2	130430	2	numCyclin	61
CRL2097	ACTA2	130430	2	cellCycleStage	G1
CRL2097	ACTA2	130430	2	totalRNA	100
CRL2097	ACTA2	130430	2	nucRNA	0
CRL2097	ACTA2	130430	2	cytoRNA	100
CRL2097	ACTA2	130430	2	totalGAPDH	2472
CRL2097	ACTA2	130430	2	nucGAPDH	103
CRL2097	ACTA2	130430	2	cytoGAPDH	2369
CRL2097	ACTA2	130430	2	nucArea	268.812500
CRL2097	ACTA2	130430	2	numTxnSites	0
CRL2097	ACTA2	130430	2	avgIntron	NaN
CRL2097	ACTA2	130430	2	avgExon	NaN
CRL2097	ACTA2	130430	2	numRnaPerTxnSiteAvgExon	NaN
CRL2097	ACTA2	130430	3	volume	3389.111923
CRL2097	ACTA2	130430	3	area	3370.234375
CRL2097	ACTA2	130430	3	numCyclin	189
CRL2097	ACTA2	130430	3	cellCycleStage	G2
CRL2097	ACTA2	130430	3	totalRNA	34
CRL2097	ACTA2	130430	3	nucRNA	2
CRL2097	ACTA2	130430	3	cytoRNA	32
CRL2097	ACTA2	130430	3	totalGAPDH	3605
CRL2097	ACTA2	130430	3	nucGAPDH	179
CRL2097	ACTA2	130430	3	cytoGAPDH	3426
CRL2097	ACTA2	130430	3	nucArea	335.890625
CRL2097	ACTA2	130430	3	numTxnSites	1
CRL2097	ACTA2	130430	3	avgIntron	2100.263657
CRL2097	ACTA2	130430	3	avgExon	619.360802
CRL2097	ACTA2	130430	3	numRnaPerTxnSiteAvgExon	0.806362
CRL2097	ACTA2	130430	4	volume	2306.888773
CRL2097	ACTA2	130430	4	area	2573.750000
CRL2097	ACTA2	130430	4	numCyclin	3
CRL2097	ACTA2	130430	4	cellCycleStage	G1
CRL2097	ACTA2	130430	4	totalRNA	65
CRL2097	ACTA2	130430	4	nucRNA	2
CRL2097	ACTA2	130430	4	cytoRNA	63
CRL2097	ACTA2	130430	4	totalGAPDH	3208
CRL2097	ACTA2	130430	4	nucGAPDH	182
CRL2097	ACTA2	130430	4	cytoGAPDH	3026
CRL2097	ACTA2	130430	4	nucArea	214.062500
CRL2097	ACTA2	130430	4	numTxnSites	0
CRL2097	ACTA2	130430	4	avgIntron	NaN
CRL2097	ACTA2	130430	4	avgExon	NaN
CRL2097	ACTA2	130430	4	numRnaPerTxnSiteAvgExon	NaN
CRL2097	ACTA2	130430	5	volume	2855.161939
CRL2097	ACTA2	130430	5	area	3390.578125
CRL2097	ACTA2	130430	5	numCyclin	134
CRL2097	ACTA2	130430	5	cellCycleStage	G2
CRL2097	ACTA2	130430	5	totalRNA	55
CRL2097	ACTA2	130430	5	nucRNA	2
CRL2097	ACTA2	130430	5	cytoRNA	53
CRL2097	ACTA2	130430	5	totalGAPDH	3563
CRL2097	ACTA2	130430	5	nucGAPDH	181
CRL2097	ACTA2	130430	5	cytoGAPDH	3382
CRL2097	ACTA2	130430	5	nucArea	274.609375
CRL2097	ACTA2	130430	5	numTxnSites	0
CRL2097	ACTA2	130430	5	avgIntron	NaN
CRL2097	ACTA2	130430	5	avgExon	NaN
CRL2097	ACTA2	130430	5	numRnaPerTxnSiteAvgExon	NaN
CRL2097	ACTA2	130430	6	volume	2849.414745
CRL2097	ACTA2	130430	6	area	3484.296875
CRL2097	ACTA2	130430	6	numCyclin	21
CRL2097	ACTA2	130430	6	cellCycleStage	G1
CRL2097	ACTA2	130430	6	totalRNA	642
CRL2097	ACTA2	130430	6	nucRNA	10
CRL2097	ACTA2	130430	6	cytoRNA	632
CRL2097	ACTA2	130430	6	totalGAPDH	2737
CRL2097	ACTA2	130430	6	nucGAPDH	153
CRL2097	ACTA2	130430	6	cytoGAPDH	2584
CRL2097	ACTA2	130430	6	nucArea	198.171875
CRL2097	ACTA2	130430	6	numTxnSites	0
CRL2097	ACTA2	130430	6	avgIntron	NaN
CRL2097	ACTA2	130430	6	avgExon	NaN
CRL2097	ACTA2	130430	6	numRnaPerTxnSiteAvgExon	NaN
CRL2097	ACTA2	130430	7	volume	4321.974067
CRL2097	ACTA2	130430	7	area	5124.062500
CRL2097	ACTA2	130430	7	numCyclin	136
CRL2097	ACTA2	130430	7	cellCycleStage	G2
CRL2097	ACTA2	130430	7	totalRNA	1131
CRL2097	ACTA2	130430	7	nucRNA	13
CRL2097	ACTA2	130430	7	cytoRNA	1118
CRL2097	ACTA2	130430	7	totalGAPDH	4734
CRL2097	ACTA2	130430	7	nucGAPDH	137
CRL2097	ACTA2	130430	7	cytoGAPDH	4597
CRL2097	ACTA2	130430	7	nucArea	274.515625
CRL2097	ACTA2	130430	7	numTxnSites	0
CRL2097	ACTA2	130430	7	avgIntron	NaN
CRL2097	ACTA2	130430	7	avgExon	NaN
CRL2097	ACTA2	130430	7	numRnaPerTxnSiteAvgExon	NaN
CRL2097	ACTA2	130430	8	volume	2120.866268
CRL2097	ACTA2	130430	8	area	2960.781250
CRL2097	ACTA2	130430	8	numCyclin	154
CRL2097	ACTA2	130430	8	cellCycleStage	G2
CRL2097	ACTA2	130430	8	totalRNA	25
CRL2097	ACTA2	130430	8	nucRNA	1
CRL2097	ACTA2	130430	8	cytoRNA	24
CRL2097	ACTA2	130430	8	totalGAPDH	2379
CRL2097	ACTA2	130430	8	nucGAPDH	132
CRL2097	ACTA2	130430	8	cytoGAPDH	2247
CRL2097	ACTA2	130430	8	nucArea	221.015625
CRL2097	ACTA2	130430	8	numTxnSites	0
CRL2097	ACTA2	130430	8	avgIntron	NaN
CRL2097	ACTA2	130430	8	avgExon	NaN
CRL2097	ACTA2	130430	8	numRnaPerTxnSiteAvgExon	NaN
CRL2097	ACTA2	130430	9	volume	2650.063335
CRL2097	ACTA2	130430	9	area	3721.093750
CRL2097	ACTA2	130430	9	numCyclin	10
CRL2097	ACTA2	130430	9	cellCycleStage	G1
CRL2097	ACTA2	130430	9	totalRNA	1288
CRL2097	ACTA2	130430	9	nucRNA	62
CRL2097	ACTA2	130430	9	cytoRNA	1226
CRL2097	ACTA2	130430	9	totalGAPDH	3285
CRL2097	ACTA2	130430	9	nucGAPDH	192
CRL2097	ACTA2	130430	9	cytoGAPDH	3093
CRL2097	ACTA2	130430	9	nucArea	225.218750
CRL2097	ACTA2	130430	9	numTxnSites	1
CRL2097	ACTA2	130430	9	avgIntron	1941.566533
CRL2097	ACTA2	130430	9	avgExon	536.218283
CRL2097	ACTA2	130430	9	numRnaPerTxnSiteAvgExon	1.090470
CRL2097	ACTA2	130430	10	volume	1537.137851
CRL2097	ACTA2	130430	10	area	2946.218750
CRL2097	ACTA2	130430	10	numCyclin	196
CRL2097	ACTA2	130430	10	cellCycleStage	G2
CRL2097	ACTA2	130430	10	totalRNA	213
CRL2097	ACTA2	130430	10	nucRNA	8
CRL2097	ACTA2	130430	10	cytoRNA	205
CRL2097	ACTA2	130430	10	totalGAPDH	2434
CRL2097	ACTA2	130430	10	nucGAPDH	182
CRL2097	ACTA2	130430	10	cytoGAPDH	2252
CRL2097	ACTA2	130430	10	nucArea	230.031250
CRL2097	ACTA2	130430	10	numTxnSites	0
CRL2097	ACTA2	130430	10	avgIntron	NaN
CRL2097	ACTA2	130430	10	avgExon	NaN
CRL2097	ACTA2	130430	10	numRnaPerTxnSiteAvgExon	NaN
CRL2097	ACTA2	130430	11	volume	2709.489405
CRL2097	ACTA2	130430	11	area	3777.140625
CRL2097	ACTA2	130430	11	numCyclin	135
CRL2097	ACTA2	130430	11	cellCycleStage	G2
CRL2097	ACTA2	130430	11	totalRNA	50
CRL2097	ACTA2	130430	11	nucRNA	4
CRL2097	ACTA2	130430	11	cytoRNA	46
CRL2097	ACTA2	130430	11	totalGAPDH	3181
CRL2097	ACTA2	130430	11	nucGAPDH	182
CRL2097	ACTA2	130430	11	cytoGAPDH	2999
CRL2097	ACTA2	130430	11	nucArea	257.453125
CRL2097	ACTA2	130430	11	numTxnSites	2
CRL2097	ACTA2	130430	11	avgIntron	2046.434897
CRL2097	ACTA2	130430	11	avgExon	229.681142
CRL2097	ACTA2	130430	11	numRnaPerTxnSiteAvgExon	0.445841
CRL2097	ACTA2	130430	12	volume	2491.616446
CRL2097	ACTA2	130430	12	area	2776.343750
CRL2097	ACTA2	130430	12	numCyclin	50
CRL2097	ACTA2	130430	12	cellCycleStage	G1
CRL2097	ACTA2	130430	12	totalRNA	32
CRL2097	ACTA2	130430	12	nucRNA	1
CRL2097	ACTA2	130430	12	cytoRNA	31
CRL2097	ACTA2	130430	12	totalGAPDH	2621
CRL2097	ACTA2	130430	12	nucGAPDH	124
CRL2097	ACTA2	130430	12	cytoGAPDH	2497
CRL2097	ACTA2	130430	12	nucArea	196.890625
CRL2097	ACTA2	130430	12	numTxnSites	0
CRL2097	ACTA2	130430	12	avgIntron	NaN
CRL2097	ACTA2	130430	12	avgExon	NaN
CRL2097	ACTA2	130430	12	numRnaPerTxnSiteAvgExon	NaN
CRL2097	ACTA2	130430	13	volume	2559.879497
CRL2097	ACTA2	130430	13	area	2963.453125
CRL2097	ACTA2	130430	13	numCyclin	6
CRL2097	ACTA2	130430	13	cellCycleStage	G1
CRL2097	ACTA2	130430	13	totalRNA	31
CRL2097	ACTA2	130430	13	nucRNA	2
CRL2097	ACTA2	130430	13	cytoRNA	29
CRL2097	ACTA2	130430	13	totalGAPDH	2863
CRL2097	ACTA2	130430	13	nucGAPDH	131
CRL2097	ACTA2	130430	13	cytoGAPDH	2732
CRL2097	ACTA2	130430	13	nucArea	256.234375
CRL2097	ACTA2	130430	13	numTxnSites	0
CRL2097	ACTA2	130430	13	avgIntron	NaN
CRL2097	ACTA2	130430	13	avgExon	NaN
CRL2097	ACTA2	130430	13	numRnaPerTxnSiteAvgExon	NaN
CRL2097	ACTA2	130430	14	volume	3211.105860
CRL2097	ACTA2	130430	14	area	2679.687500
CRL2097	ACTA2	130430	14	numCyclin	304
CRL2097	ACTA2	130430	14	cellCycleStage	G2
CRL2097	ACTA2	130430	14	totalRNA	928
CRL2097	ACTA2	130430	14	nucRNA	31
CRL2097	ACTA2	130430	14	cytoRNA	897
CRL2097	ACTA2	130430	14	totalGAPDH	3600
CRL2097	ACTA2	130430	14	nucGAPDH	230
CRL2097	ACTA2	130430	14	cytoGAPDH	3370
CRL2097	ACTA2	130430	14	nucArea	253.171875
CRL2097	ACTA2	130430	14	numTxnSites	1
CRL2097	ACTA2	130430	14	avgIntron	2944.539930
CRL2097	ACTA2	130430	14	avgExon	630.268749
CRL2097	ACTA2	130430	14	numRnaPerTxnSiteAvgExon	1.203995
CRL2097	ACTA2	130430	15	volume	1522.279062
CRL2097	ACTA2	130430	15	area	2482.453125
CRL2097	ACTA2	130430	15	numCyclin	6
CRL2097	ACTA2	130430	15	cellCycleStage	G1
CRL2097	ACTA2	130430	15	totalRNA	231
CRL2097	ACTA2	130430	15	nucRNA	42
CRL2097	ACTA2	130430	15	cytoRNA	189
CRL2097	ACTA2	130430	15	totalGAPDH	2593
CRL2097	ACTA2	130430	15	nucGAPDH	138
CRL2097	ACTA2	130430	15	cytoGAPDH	2455
CRL2097	ACTA2	130430	15	nucArea	207.078125
CRL2097	ACTA2	130430	15	numTxnSites	0
CRL2097	ACTA2	130430	15	avgIntron	NaN
CRL2097	ACTA2	130430	15	avgExon	NaN
CRL2097	ACTA2	130430	15	numRnaPerTxnSiteAvgExon	NaN
CRL2097	ACTA2	130430	16	volume	3689.899722
CRL2097	ACTA2	130430	16	area	4476.921875
CRL2097	ACTA2	130430	16	numCyclin	73
CRL2097	ACTA2	130430	16	cellCycleStage	G1
CRL2097	ACTA2	130430	16	totalRNA	1774
CRL2097	ACTA2	130430	16	nucRNA	35
CRL2097	ACTA2	130430	16	cytoRNA	1739
CRL2097	ACTA2	130430	16	totalGAPDH	4142
CRL2097	ACTA2	130430	16	nucGAPDH	205
CRL2097	ACTA2	130430	16	cytoGAPDH	3937
CRL2097	ACTA2	130430	16	nucArea	263.390625
CRL2097	ACTA2	130430	16	numTxnSites	0
CRL2097	ACTA2	130430	16	avgIntron	NaN
CRL2097	ACTA2	130430	16	avgExon	NaN
CRL2097	ACTA2	130430	16	numRnaPerTxnSiteAvgExon	NaN
CRL2097	ACTA2	130430	17	volume	2469.473789
CRL2097	ACTA2	130430	17	area	2060.250000
CRL2097	ACTA2	130430	17	numCyclin	228
CRL2097	ACTA2	130430	17	cellCycleStage	G2
CRL2097	ACTA2	130430	17	totalRNA	60
CRL2097	ACTA2	130430	17	nucRNA	5
CRL2097	ACTA2	130430	17	cytoRNA	55
CRL2097	ACTA2	130430	17	totalGAPDH	3006
CRL2097	ACTA2	130430	17	nucGAPDH	210
CRL2097	ACTA2	130430	17	cytoGAPDH	2796
CRL2097	ACTA2	130430	17	nucArea	232.062500
CRL2097	ACTA2	130430	17	numTxnSites	0
CRL2097	ACTA2	130430	17	avgIntron	NaN
CRL2097	ACTA2	130430	17	avgExon	NaN
CRL2097	ACTA2	130430	17	numRnaPerTxnSiteAvgExon	NaN
CRL2097	ACTA2	130430	18	volume	1907.323869
CRL2097	ACTA2	130430	18	area	2263.640625
CRL2097	ACTA2	130430	18	numCyclin	10
CRL2097	ACTA2	130430	18	cellCycleStage	G1
CRL2097	ACTA2	130430	18	totalRNA	264
CRL2097	ACTA2	130430	18	nucRNA	11
CRL2097	ACTA2	130430	18	cytoRNA	253
CRL2097	ACTA2	130430	18	totalGAPDH	2810
CRL2097	ACTA2	130430	18	nucGAPDH	161
CRL2097	ACTA2	130430	18	cytoGAPDH	2649
CRL2097	ACTA2	130430	18	nucArea	187.453125
CRL2097	ACTA2	130430	18	numTxnSites	0
CRL2097	ACTA2	130430	18	avgIntron	NaN
CRL2097	ACTA2	130430	18	avgExon	NaN
CRL2097	ACTA2	130430	18	numRnaPerTxnSiteAvgExon	NaN
CRL2097	ACTA2	130430	19	volume	1576.044363
CRL2097	ACTA2	130430	19	area	1563.703125
CRL2097	ACTA2	130430	19	numCyclin	100
CRL2097	ACTA2	130430	19	cellCycleStage	G1
CRL2097	ACTA2	130430	19	totalRNA	74
CRL2097	ACTA2	130430	19	nucRNA	11
CRL2097	ACTA2	130430	19	cytoRNA	63
CRL2097	ACTA2	130430	19	totalGAPDH	2199
CRL2097	ACTA2	130430	19	nucGAPDH	203
CRL2097	ACTA2	130430	19	cytoGAPDH	1996
CRL2097	ACTA2	130430	19	nucArea	206.625000
CRL2097	ACTA2	130430	19	numTxnSites	0
CRL2097	ACTA2	130430	19	avgIntron	NaN
CRL2097	ACTA2	130430	19	avgExon	NaN
CRL2097	ACTA2	130430	19	numRnaPerTxnSiteAvgExon	NaN
CRL2097	ACTA2	130430	20	volume	1395.834763
CRL2097	ACTA2	130430	20	area	1229.390625
CRL2097	ACTA2	130430	20	numCyclin	24
CRL2097	ACTA2	130430	20	cellCycleStage	G1
CRL2097	ACTA2	130430	20	totalRNA	21
CRL2097	ACTA2	130430	20	nucRNA	1
CRL2097	ACTA2	130430	20	cytoRNA	20
CRL2097	ACTA2	130430	20	totalGAPDH	1788
CRL2097	ACTA2	130430	20	nucGAPDH	151
CRL2097	ACTA2	130430	20	cytoGAPDH	1637
CRL2097	ACTA2	130430	20	nucArea	175.906250
CRL2097	ACTA2	130430	20	numTxnSites	0
CRL2097	ACTA2	130430	20	avgIntron	NaN
CRL2097	ACTA2	130430	20	avgExon	NaN
CRL2097	ACTA2	130430	20	numRnaPerTxnSiteAvgExon	NaN
CRL2097	ACTA2	130430	21	volume	2522.420882
CRL2097	ACTA2	130430	21	area	3504.000000
CRL2097	ACTA2	130430	21	numCyclin	6
CRL2097	ACTA2	130430	21	cellCycleStage	G1
CRL2097	ACTA2	130430	21	totalRNA	163
CRL2097	ACTA2	130430	21	nucRNA	6
CRL2097	ACTA2	130430	21	cytoRNA	157
CRL2097	ACTA2	130430	21	totalGAPDH	3862
CRL2097	ACTA2	130430	21	nucGAPDH	179
CRL2097	ACTA2	130430	21	cytoGAPDH	3683
CRL2097	ACTA2	130430	21	nucArea	222.921875
CRL2097	ACTA2	130430	21	numTxnSites	0
CRL2097	ACTA2	130430	21	avgIntron	NaN
CRL2097	ACTA2	130430	21	avgExon	NaN
CRL2097	ACTA2	130430	21	numRnaPerTxnSiteAvgExon	NaN
CRL2097	ACTA2	130430	22	volume	2591.273150
CRL2097	ACTA2	130430	22	area	3400.953125
CRL2097	ACTA2	130430	22	numCyclin	160
CRL2097	ACTA2	130430	22	cellCycleStage	G2
CRL2097	ACTA2	130430	22	totalRNA	74
CRL2097	ACTA2	130430	22	nucRNA	2
CRL2097	ACTA2	130430	22	cytoRNA	72
CRL2097	ACTA2	130430	22	totalGAPDH	4230
CRL2097	ACTA2	130430	22	nucGAPDH	277
CRL2097	ACTA2	130430	22	cytoGAPDH	3953
CRL2097	ACTA2	130430	22	nucArea	315.890625
CRL2097	ACTA2	130430	22	numTxnSites	0
CRL2097	ACTA2	130430	22	avgIntron	NaN
CRL2097	ACTA2	130430	22	avgExon	NaN
CRL2097	ACTA2	130430	22	numRnaPerTxnSiteAvgExon	NaN
CRL2097	ACTA2	130430	23	volume	2302.529767
CRL2097	ACTA2	130430	23	area	2900.078125
CRL2097	ACTA2	130430	23	numCyclin	8
CRL2097	ACTA2	130430	23	cellCycleStage	G1
CRL2097	ACTA2	130430	23	totalRNA	140
CRL2097	ACTA2	130430	23	nucRNA	5
CRL2097	ACTA2	130430	23	cytoRNA	135
CRL2097	ACTA2	130430	23	totalGAPDH	2942
CRL2097	ACTA2	130430	23	nucGAPDH	168
CRL2097	ACTA2	130430	23	cytoGAPDH	2774
CRL2097	ACTA2	130430	23	nucArea	212.406250
CRL2097	ACTA2	130430	23	numTxnSites	3
CRL2097	ACTA2	130430	23	avgIntron	2003.993476
CRL2097	ACTA2	130430	23	avgExon	433.130072
CRL2097	ACTA2	130430	23	numRnaPerTxnSiteAvgExon	0.718795
CRL2097	ACTA2	130430	24	volume	2998.487344
CRL2097	ACTA2	130430	24	area	3875.265625
CRL2097	ACTA2	130430	24	numCyclin	109
CRL2097	ACTA2	130430	24	cellCycleStage	G2
CRL2097	ACTA2	130430	24	totalRNA	19
CRL2097	ACTA2	130430	24	nucRNA	0
CRL2097	ACTA2	130430	24	cytoRNA	19
CRL2097	ACTA2	130430	24	totalGAPDH	3637
CRL2097	ACTA2	130430	24	nucGAPDH	201
CRL2097	ACTA2	130430	24	cytoGAPDH	3436
CRL2097	ACTA2	130430	24	nucArea	284.843750
CRL2097	ACTA2	130430	24	numTxnSites	0
CRL2097	ACTA2	130430	24	avgIntron	NaN
CRL2097	ACTA2	130430	24	avgExon	NaN
CRL2097	ACTA2	130430	24	numRnaPerTxnSiteAvgExon	NaN
CRL2097	ACTA2	130430	25	volume	2254.124980
CRL2097	ACTA2	130430	25	area	3546.765625
CRL2097	ACTA2	130430	25	numCyclin	72
CRL2097	ACTA2	130430	25	cellCycleStage	G1
CRL2097	ACTA2	130430	25	totalRNA	33
CRL2097	ACTA2	130430	25	nucRNA	1
CRL2097	ACTA2	130430	25	cytoRNA	32
CRL2097	ACTA2	130430	25	totalGAPDH	2570
CRL2097	ACTA2	130430	25	nucGAPDH	108
CRL2097	ACTA2	130430	25	cytoGAPDH	2462
CRL2097	ACTA2	130430	25	nucArea	241.343750
CRL2097	ACTA2	130430	25	numTxnSites	0
CRL2097	ACTA2	130430	25	avgIntron	NaN
CRL2097	ACTA2	130430	25	avgExon	NaN
CRL2097	ACTA2	130430	25	numRnaPerTxnSiteAvgExon	NaN
CRL2097	ACTA2	130430	26	volume	3965.299508
CRL2097	ACTA2	130430	26	area	3178.828125
CRL2097	ACTA2	130430	26	numCyclin	15
CRL2097	ACTA2	130430	26	cellCycleStage	G1
CRL2097	ACTA2	130430	26	totalRNA	243
CRL2097	ACTA2	130430	26	nucRNA	6
CRL2097	ACTA2	130430	26	cytoRNA	237
CRL2097	ACTA2	130430	26	totalGAPDH	3626
CRL2097	ACTA2	130430	26	nucGAPDH	225
CRL2097	ACTA2	130430	26	cytoGAPDH	3401
CRL2097	ACTA2	130430	26	nucArea	256.890625
CRL2097	ACTA2	130430	26	numTxnSites	0
CRL2097	ACTA2	130430	26	avgIntron	NaN
CRL2097	ACTA2	130430	26	avgExon	NaN
CRL2097	ACTA2	130430	26	numRnaPerTxnSiteAvgExon	NaN
CRL2097	FTL	130430	1	volume	2387.242648
CRL2097	FTL	130430	1	area	1827.937500
CRL2097	FTL	130430	1	numCyclin	234
CRL2097	FTL	130430	1	cellCycleStage	G2
CRL2097	FTL	130430	1	totalRNA	4655
CRL2097	FTL	130430	1	nucRNA	593
CRL2097	FTL	130430	1	cytoRNA	4062
CRL2097	FTL	130430	1	totalGAPDH	3437
CRL2097	FTL	130430	1	nucGAPDH	386
CRL2097	FTL	130430	1	cytoGAPDH	3051
CRL2097	FTL	130430	1	nucArea	238.156250
CRL2097	FTL	130430	1	numTxnSites	0
CRL2097	FTL	130430	1	avgIntron	NaN
CRL2097	FTL	130430	1	avgExon	NaN
CRL2097	FTL	130430	1	numRnaPerTxnSiteAvgExon	NaN
CRL2097	FTL	130430	2	volume	2047.465264
CRL2097	FTL	130430	2	area	1901.968750
CRL2097	FTL	130430	2	numCyclin	68
CRL2097	FTL	130430	2	cellCycleStage	G1
CRL2097	FTL	130430	2	totalRNA	1840
CRL2097	FTL	130430	2	nucRNA	98
CRL2097	FTL	130430	2	cytoRNA	1742
CRL2097	FTL	130430	2	totalGAPDH	2444
CRL2097	FTL	130430	2	nucGAPDH	164
CRL2097	FTL	130430	2	cytoGAPDH	2280
CRL2097	FTL	130430	2	nucArea	185.515625
CRL2097	FTL	130430	2	numTxnSites	0
CRL2097	FTL	130430	2	avgIntron	NaN
CRL2097	FTL	130430	2	avgExon	NaN
CRL2097	FTL	130430	2	numRnaPerTxnSiteAvgExon	NaN
CRL2097	FTL	130430	3	volume	1862.973651
CRL2097	FTL	130430	3	area	3049.500000
CRL2097	FTL	130430	3	numCyclin	128
CRL2097	FTL	130430	3	cellCycleStage	G2
CRL2097	FTL	130430	3	totalRNA	1520
CRL2097	FTL	130430	3	nucRNA	103
CRL2097	FTL	130430	3	cytoRNA	1417
CRL2097	FTL	130430	3	totalGAPDH	2647
CRL2097	FTL	130430	3	nucGAPDH	174
CRL2097	FTL	130430	3	cytoGAPDH	2473
CRL2097	FTL	130430	3	nucArea	241.171875
CRL2097	FTL	130430	3	numTxnSites	0
CRL2097	FTL	130430	3	avgIntron	NaN
CRL2097	FTL	130430	3	avgExon	NaN
CRL2097	FTL	130430	3	numRnaPerTxnSiteAvgExon	NaN
CRL2097	FTL	130430	4	volume	5030.897307
CRL2097	FTL	130430	4	area	4084.859375
CRL2097	FTL	130430	4	numCyclin	58
CRL2097	FTL	130430	4	cellCycleStage	G1
CRL2097	FTL	130430	4	totalRNA	3596
CRL2097	FTL	130430	4	nucRNA	158
CRL2097	FTL	130430	4	cytoRNA	3438
CRL2097	FTL	130430	4	totalGAPDH	5019
CRL2097	FTL	130430	4	nucGAPDH	236
CRL2097	FTL	130430	4	cytoGAPDH	4783
CRL2097	FTL	130430	4	nucArea	277.859375
CRL2097	FTL	130430	4	numTxnSites	1
CRL2097	FTL	130430	4	avgIntron	9340.623920
CRL2097	FTL	130430	4	avgExon	5274.688268
CRL2097	FTL	130430	4	numRnaPerTxnSiteAvgExon	12.468214
CRL2097	FTL	130430	5	volume	2457.737583
CRL2097	FTL	130430	5	area	3177.281250
CRL2097	FTL	130430	5	numCyclin	85
CRL2097	FTL	130430	5	cellCycleStage	G1
CRL2097	FTL	130430	5	totalRNA	1961
CRL2097	FTL	130430	5	nucRNA	78
CRL2097	FTL	130430	5	cytoRNA	1883
CRL2097	FTL	130430	5	totalGAPDH	3019
CRL2097	FTL	130430	5	nucGAPDH	154
CRL2097	FTL	130430	5	cytoGAPDH	2865
CRL2097	FTL	130430	5	nucArea	267.406250
CRL2097	FTL	130430	5	numTxnSites	0
CRL2097	FTL	130430	5	avgIntron	NaN
CRL2097	FTL	130430	5	avgExon	NaN
CRL2097	FTL	130430	5	numRnaPerTxnSiteAvgExon	NaN
CRL2097	FTL	130430	6	volume	6020.218908
CRL2097	FTL	130430	6	area	5987.000000
CRL2097	FTL	130430	6	numCyclin	11
CRL2097	FTL	130430	6	cellCycleStage	G1
CRL2097	FTL	130430	6	totalRNA	7528
CRL2097	FTL	130430	6	nucRNA	524
CRL2097	FTL	130430	6	cytoRNA	7004
CRL2097	FTL	130430	6	totalGAPDH	7269
CRL2097	FTL	130430	6	nucGAPDH	525
CRL2097	FTL	130430	6	cytoGAPDH	6744
CRL2097	FTL	130430	6	nucArea	386.437500
CRL2097	FTL	130430	6	numTxnSites	2
CRL2097	FTL	130430	6	avgIntron	5993.911502
CRL2097	FTL	130430	6	avgExon	2221.150030
CRL2097	FTL	130430	6	numRnaPerTxnSiteAvgExon	4.796904
CRL2097	FTL	130430	7	volume	1961.171650
CRL2097	FTL	130430	7	area	2468.812500
CRL2097	FTL	130430	7	numCyclin	260
CRL2097	FTL	130430	7	cellCycleStage	G2
CRL2097	FTL	130430	7	totalRNA	1408
CRL2097	FTL	130430	7	nucRNA	85
CRL2097	FTL	130430	7	cytoRNA	1323
CRL2097	FTL	130430	7	totalGAPDH	2873
CRL2097	FTL	130430	7	nucGAPDH	181
CRL2097	FTL	130430	7	cytoGAPDH	2692
CRL2097	FTL	130430	7	nucArea	252.437500
